[tuimon] frame 64ms | push:14 wait:1 snap:47 encode:2 | 82KB
[tuimon] frame 71ms | push:12 wait:2 snap:39 encode:19 | 82KB
[tuimon] frame 52ms | push:12 wait:1 snap:38 encode:2 | 83KB
[tuimon] frame 64ms | push:12 wait:2 snap:34 encode:15 | 82KB
[tuimon] frame 48ms | push:11 wait:0 snap:34 encode:2 | 82KB
[tuimon] frame 65ms | push:11 wait:1 snap:50 encode:2 | 82KB
[tuimon] frame 47ms | push:11 wait:0 snap:34 encode:2 | 83KB
[tuimon] frame 62ms | push:12 wait:1 snap:33 encode:16 | 83KB
[tuimon] frame 48ms | push:12 wait:2 snap:32 encode:2 | 83KB
[tuimon] frame 112ms | push:12 wait:1 snap:96 encode:3 | 84KB
[tuimon] frame 84ms | push:23 wait:2 snap:59 encode:1 | 83KB
[tuimon] frame 146ms | push:27 wait:2 snap:57 encode:59 | 84KB
[tuimon] frame 99ms | push:15 wait:0 snap:67 encode:17 | 83KB
[tuimon] frame 79ms | push:19 wait:5 snap:53 encode:1 | 83KB
[tuimon] frame 58ms | push:16 wait:2 snap:39 encode:1 | 82KB
[tuimon] frame 66ms | push:17 wait:1 snap:46 encode:1 | 83KB
[tuimon] frame 72ms | push:14 wait:2 snap:45 encode:11 | 83KB
[tuimon] frame 58ms | push:12 wait:1 snap:43 encode:2 | 84KB
[tuimon] frame 88ms | push:15 wait:2 snap:70 encode:1 | 82KB
[tuimon] frame 56ms | push:11 wait:0 snap:43 encode:1 | 84KB
[tuimon] frame 133ms | push:86 wait:1 snap:43 encode:2 | 83KB
[tuimon] frame 77ms | push:14 wait:0 snap:60 encode:3 | 82KB
[tuimon] frame 86ms | push:17 wait:1 snap:66 encode:2 | 81KB
[tuimon] frame 74ms | push:12 wait:1 snap:59 encode:1 | 83KB
[tuimon] frame 52ms | push:12 wait:1 snap:39 encode:1 | 82KB
[tuimon] frame 159ms | push:47 wait:1 snap:80 encode:30 | 82KB
[tuimon] frame 134ms | push:38 wait:5 snap:86 encode:4 | 83KB
[tuimon] frame 88ms | push:26 wait:0 snap:61 encode:1 | 82KB
[tuimon] frame 91ms | push:18 wait:0 snap:70 encode:3 | 83KB
[tuimon] frame 85ms | push:16 wait:0 snap:66 encode:1 | 83KB
[tuimon] frame 91ms | push:10 wait:1 snap:63 encode:16 | 82KB
[tuimon] frame 62ms | push:16 wait:1 snap:43 encode:1 | 82KB
[tuimon] frame 74ms | push:12 wait:0 snap:44 encode:17 | 83KB
[tuimon] frame 55ms | push:12 wait:2 snap:40 encode:1 | 83KB
[tuimon] frame 55ms | push:12 wait:1 snap:40 encode:1 | 82KB
[tuimon] frame 58ms | push:13 wait:0 snap:42 encode:2 | 83KB
[tuimon] frame 57ms | push:12 wait:2 snap:42 encode:2 | 83KB
[tuimon] frame 52ms | push:12 wait:2 snap:37 encode:1 | 84KB
[tuimon] frame 65ms | push:12 wait:2 snap:36 encode:16 | 83KB
[tuimon] frame 81ms | push:12 wait:2 snap:44 encode:23 | 83KB
[tuimon] frame 61ms | push:14 wait:0 snap:45 encode:2 | 83KB
[tuimon] frame 58ms | push:12 wait:2 snap:43 encode:2 | 83KB
[tuimon] frame 58ms | push:13 wait:2 snap:42 encode:1 | 83KB
[tuimon] frame 57ms | push:15 wait:1 snap:40 encode:1 | 83KB
[tuimon] frame 58ms | push:12 wait:1 snap:43 encode:3 | 83KB
[tuimon] frame 113ms | push:11 wait:2 snap:45 encode:55 | 83KB
[tuimon] frame 74ms | push:14 wait:1 snap:39 encode:19 | 84KB
[tuimon] frame 55ms | push:12 wait:0 snap:40 encode:2 | 83KB
[tuimon] frame 52ms | push:13 wait:1 snap:37 encode:2 | 83KB
[tuimon] frame 64ms | push:14 wait:1 snap:34 encode:14 | 83KB
[tuimon] frame 53ms | push:13 wait:0 snap:39 encode:1 | 83KB
[tuimon] frame 52ms | push:14 wait:1 snap:35 encode:1 | 83KB
[tuimon] frame 47ms | push:12 wait:1 snap:32 encode:2 | 82KB
[tuimon] frame 48ms | push:12 wait:1 snap:33 encode:2 | 83KB
[tuimon] frame 50ms | push:12 wait:0 snap:36 encode:2 | 83KB
[tuimon] frame 57ms | push:12 wait:1 snap:42 encode:2 | 83KB
[tuimon] frame 57ms | push:12 wait:0 snap:43 encode:2 | 83KB
[tuimon] frame 55ms | push:14 wait:1 snap:39 encode:2 | 84KB
[tuimon] frame 57ms | push:19 wait:2 snap:36 encode:1 | 83KB
[tuimon] frame 51ms | push:11 wait:1 snap:38 encode:1 | 83KB
[tuimon] frame 51ms | push:12 wait:1 snap:36 encode:1 | 82KB
[tuimon] frame 64ms | push:11 wait:1 snap:35 encode:16 | 83KB
[tuimon] frame 46ms | push:11 wait:1 snap:32 encode:2 | 84KB
[tuimon] frame 57ms | push:13 wait:2 snap:41 encode:1 | 84KB
[tuimon] frame 49ms | push:11 wait:2 snap:35 encode:2 | 83KB
[tuimon] frame 48ms | push:12 wait:2 snap:33 encode:2 | 83KB
[tuimon] frame 111ms | push:30 wait:1 snap:64 encode:16 | 84KB
[tuimon] frame 91ms | push:23 wait:1 snap:46 encode:21 | 83KB
[tuimon] frame 75ms | push:13 wait:0 snap:46 encode:16 | 84KB
[tuimon] frame 80ms | push:24 wait:0 snap:54 encode:2 | 82KB
[tuimon] frame 74ms | push:26 wait:2 snap:44 encode:1 | 83KB
[tuimon] frame 75ms | push:14 wait:0 snap:59 encode:1 | 84KB
[tuimon] frame 77ms | push:11 wait:1 snap:63 encode:1 | 83KB
[tuimon] refresh error: page.evaluate: Target page, context or browser has been closed
    at Object.pushData (/home/tim_carter81/projects/tuimon/src/browser.ts:46:18)
    at renderFrame (/home/tim_carter81/projects/tuimon/src/index.ts:123:21)
    at Timeout._onTimeout (/home/tim_carter81/projects/tuimon/src/index.ts:189:15)
[tuimon] refresh error: page.evaluate: Target page, context or browser has been closed
    at Object.pushData (/home/tim_carter81/projects/tuimon/src/browser.ts:46:18)
    at renderFrame (/home/tim_carter81/projects/tuimon/src/index.ts:123:21)
    at Timeout._onTimeout (/home/tim_carter81/projects/tuimon/src/index.ts:189:15)
[tuimon] refresh error: page.evaluate: Target page, context or browser has been closed
    at Object.pushData (/home/tim_carter81/projects/tuimon/src/browser.ts:46:18)
    at renderFrame (/home/tim_carter81/projects/tuimon/src/index.ts:123:21)
    at Timeout._onTimeout (/home/tim_carter81/projects/tuimon/src/index.ts:189:15)
[tuimon] refresh error: page.evaluate: Target page, context or browser has been closed
    at Object.pushData (/home/tim_carter81/projects/tuimon/src/browser.ts:46:18)
    at renderFrame (/home/tim_carter81/projects/tuimon/src/index.ts:123:21)
    at Timeout._onTimeout (/home/tim_carter81/projects/tuimon/src/index.ts:189:15)
[tuimon] refresh error: page.evaluate: Target page, context or browser has been closed
    at Object.pushData (/home/tim_carter81/projects/tuimon/src/browser.ts:46:18)
    at renderFrame (/home/tim_carter81/projects/tuimon/src/index.ts:123:21)
    at Timeout._onTimeout (/home/tim_carter81/projects/tuimon/src/index.ts:189:15)
[tuimon] 5 consecutive refresh failures — disabling auto-refresh
